LakeID,Lake_Name,Sample_Date,Info_Type,Ammonia_mg.L,Calcium_mg.L,Extracted_Chl_ug.L,Secchi_Depth_m,TN_mg.L,TDN_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Water_C,True_Color_PTU
0703DER0139A,De Ruyter Reservoir,06/16/2014,OW,,,,5.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/16/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2014,OW,,,,4.1,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/29/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/06/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/06/2014,OW,,,,6.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/2014,OW,,,,4.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/03/2014,OW,,,,4.25,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/03/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2014,OW,,,,4.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/01/2014,OW,,,,4.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/01/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/14/2014,OW,,,,5.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/14/2014,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/06/2015,OW,,,,5.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/06/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/28/2015,OW,,,,4.9,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/28/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/13/2015,OW,,,,4,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/13/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/2015,OW,,,,4,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/22/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2015,OW,,,,6.1,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/2015,OW,,,,3.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/30/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/12/2015,OW,,,,3.8,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/12/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/26/2015,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/26/2015,OW,,,,3.4,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/15/2016,OW,,,,7.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/15/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/26/2016,OW,,,,7.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/26/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/06/2016,OW,,,,7.4,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/06/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/2016,OW,,,,7,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/20/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2016,OW,,,,4.9,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/06/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/27/2016,OW,,,,5.95,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/27/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/07/2016,OW,,,,6.05,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/07/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/25/2016,OW,,,,5.7,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/25/2016,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/18/2017,OW,,,,4.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,06/18/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/09/2017,OW,,,,5.1,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/09/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/26/2017,OW,,,,4.6,,,,,,,
0703DER0139A,De Ruyter Reservoir,07/26/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2017,OW,,,,4.15,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/09/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2017,OW,,,,4.75,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/16/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,08/19/2017,SB,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/2017,OW,,,,3.6,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/02/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2017,SB,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/13/2017,SB,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/16/2017,ow,,,,5,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/16/2017,BS,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,09/21/2017,SB,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/01/2017,OW,,,,4.65,,,,,,,
0703DER0139A,De Ruyter Reservoir,10/01/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/10/1988,OW,,,,6.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/17/1988,OW,,,,6.49,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/24/1988,OW,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/31/1988,OW,,,,7.73,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/07/1988,OW,,,,6.34,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/14/1988,OW,,,,6.36,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/21/1988,OW,,,,6.07,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/28/1988,OW,,,,3.35,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/11/1988,OW,,,,2.09,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/18/1988,OW,,,,2.07,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/25/1988,OW,,,,2.07,,,,,,,
0602EAT0163,Eaton Brook Reservoir,10/02/1988,OW,,,,2.16,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/09/1989,OW,,,,6.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/16/1989,OW,,,,5.72,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/30/1989,OW,,,,4.68,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/06/1989,OW,,,,5.12,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/20/1989,OW,,,,5.52,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/03/1989,OW,,,,3.81,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/10/1989,OW,,,,4.73,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/17/1989,OW,,,,4.59,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/29/1989,OW,,,,3.16,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/30/1990,OW,,,,4.955,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/19/1990,OW,,,,5.34,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/16/1990,OW,,,,3.2,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/22/1991,OW,,,,4.53,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/29/1991,OW,,,,3.8,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/05/1991,OW,,,,2.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/19/1991,OW,,,,3.72,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/26/1991,OW,,,,3.72,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/1991,OW,,,,3.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/16/1991,OW,,,,3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/24/1991,OW,,,,2.9,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/15/1992,OW,,,,3.41,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/29/1992,OW,,,,4.57,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/14/1992,OW,,,,4.04,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/27/1992,OW,,,,4.24,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/10/1992,OW,,,,4.68,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/24/1992,OW,,,,3.445,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/07/1992,OW,,,,3.39,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/21/1993,OW,,,,2.82,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/05/1993,OW,,,,4.01,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/20/1993,OW,,,,4.85,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/09/1993,OW,,,,5.135,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/23/1993,OW,,,,4.145,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/07/1993,OW,,,,3.98,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/13/1993,OW,,,,3.63,,,,,,,
0602EAT0163,Eaton Brook Reservoir,10/04/1993,OW,,,,2.36,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/13/1994,OW,,,,5.655,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/29/1994,OW,,,,3.915,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/29/1994,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/11/1994,OW,,,,6.25,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/25/1994,OW,,,,5.365,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/08/1994,OW,,,,4.955,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/08/1994,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/23/1994,OW,,,,3.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,10/09/1994,OW,,,,3.315,,,,,,,
0602EAT0163,Eaton Brook Reservoir,10/09/1994,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/26/1995,OW,,,,5.7,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/11/1995,OW,,,,4.18,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/21/1995,OW,,,,4.225,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/02/1995,OW,,,,3.15,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/02/1995,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/26/1995,OW,,,,2.235,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/17/1996,OW,,,,4.48,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/01/1996,OW,,,,4.085,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/16/1996,OW,,,,5.45,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/29/1996,OW,,,,5.435,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/13/1996,OW,,,,6.05,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/27/1996,OW,,,,4.6,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/1996,OW,,,,4.585,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/1996,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/09/1997,OW,,,,5.695,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/23/1997,OW,,,,4.85,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/07/1997,OW,,,,4.85,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/21/1997,OW,,,,5.05,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/04/1997,OW,,,,3.35,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/18/1997,OW,,,,5.1,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/02/1997,OW,,,,4.45,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/15/1997,OW,,,,3.275,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/15/1998,OW,,,,4.847560976,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/15/1998,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/29/1998,OW,,,,5.350609756,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/13/1998,OW,,,,6.692073171,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/27/1998,OW,,,,6.219512195,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/27/1998,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/10/1998,OW,,,,5.533536585,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/24/1998,OW,,,,5.274390244,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/24/1998,OW,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/13/1998,OW,,,,2.896341463,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/27/1998,OW,,,,2.820121951,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/27/1998,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/13/1999,OW,,,,7.149390244,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/03/1999,OW,,,,5.945121951,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/18/1999,OW,,,,5.50304878,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/21/1999,OW,,,,5.152439024,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/03/2000,OW,,,,4.35,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/26/2000,OW,,,,4.805,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/11/2000,OW,,,,6.4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/24/2000,OW,,,,5.25,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/08/2000,OW,,,,3.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/28/2000,OW,,,,4.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/10/2000,OW,,,,5.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/24/2000,OW,,,,3.338414634,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/20/2010,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/20/2010,OW,,,,5.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/05/2010,OW,,,,6.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/19/2010,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/19/2010,OW,,,,5.45,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/01/2010,OW,,,,5.15,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/15/2010,OW,,,,6.4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/15/2010,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/29/2010,OW,,,,6.425,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/11/2010,OW,,,,7,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/11/2010,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/24/2010,OW,,,,6.45,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/05/2011,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/05/2011,OW,,,,4.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/16/2011,OW,,,,4.8,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/02/2011,OW,,,,7.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/02/2011,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/15/2011,OW,,,,7,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/16/2011,OW,,,,6.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/07/2011,OW,,,,7.275,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/07/2011,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/20/2011,OW,,,,8.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/03/2011,OW,,,,4.675,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/03/2011,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/17/2011,OW,,,,6.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/10/2012,OW,,,,7.9,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/10/2012,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/24/2012,OW,,,,5.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/08/2012,OW,,,,5.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/08/2012,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/29/2012,OW,,,,5.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/11/2012,OW,,,,6.4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/11/2012,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/26/2012,OW,,,,8.15,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/2012,OW,,,,6.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/2012,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/2012,OW,,,,6.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/22/2012,OW,,,,4.8,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/15/2013,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/15/2013,OW,,,,4.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/30/2013,OW,,,,5.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/14/2013,OW,,,,4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/14/2013,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/28/2013,OW,,,,4.05,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/11/2013,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/11/2013,OW,,,,4.35,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/25/2013,OW,,,,4.85,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/2013,OW,,,,6,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/09/2013,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/24/2013,OW,,,,5.1,,,,,,,
0602EAT0163,Eaton Brook Reservoir,05/25/2015,OW,,,,6.2,,,,,,,
0602EAT0163,Eaton Brook Reservoir,05/25/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/09/2015,OW,,,,5.5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/09/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/22/2015,OW,,,,6.6,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/22/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/06/2015,OW,,,,6.1,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/06/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/20/2015,OW,,,,5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/20/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/03/2015,OW,,,,4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/03/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/17/2015,OW,,,,5.2,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/17/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/31/2015,OW,,,,5.6,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/31/2015,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/06/2016,OW,,,,7.3,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/06/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/20/2016,OW,,,,9.1,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/20/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/04/2016,OW,,,,6.1,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/04/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/18/2016,OW,,,,4.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/18/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/01/2016,OW,,,,4.65,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/01/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/15/2016,OW,,,,5.25,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/15/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/29/2016,OW,,,,6.45,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/29/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/12/2016,OW,,,,6.55,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/12/2016,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/02/2017,OW,,,,7.4,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/02/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/13/2017,OW,,,,5,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/13/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/27/2017,OW,,,,6.75,,,,,,,
0602EAT0163,Eaton Brook Reservoir,06/27/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/11/2017,OW,,,,3.85,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/11/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/25/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,07/26/2017,OW,,,,3.2,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/08/2017,OW,,,,2.65,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/08/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/23/2017,OW,,,,4.9,,,,,,,
0602EAT0163,Eaton Brook Reservoir,08/23/2017,BS,,,,,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/04/2017,OW,,,,4.6,,,,,,,
0602EAT0163,Eaton Brook Reservoir,09/04/2017,BS,,,,,,,,,,,
1005GLE0441,Glen Lake,06/26/1986,OW,,,1.91,3.5,,,8.05,0.013,255,20,5
1005GLE0441,Glen Lake,07/04/1986,OW,,,1.85,4.25,,,7.98,0.012,252,20,10
1005GLE0441,Glen Lake,07/09/1986,OW,,,1.63,4.125,,,7.98,0.008,257,24,10
1005GLE0441,Glen Lake,07/16/1986,OW,,,,4.625,,,7.97,0.007,262,22,2
1005GLE0441,Glen Lake,07/24/1986,OW,,,,5.625,,,8.28,0.006,264,24,10
1005GLE0441,Glen Lake,07/31/1986,OW,,,1.11,5.75,,,8.1,0.008,260,24,6
1005GLE0441,Glen Lake,08/07/1986,OW,,,1.51,5.625,,,8.22,0.007,263,24,10
1005GLE0441,Glen Lake,08/13/1986,OW,,,1.3,5.5,,,8.11,0.006,263,23,6
1005GLE0441,Glen Lake,08/20/1986,OW,,,1.37,5.5,,,8.3,0.008,264,23,6
1005GLE0441,Glen Lake,08/29/1986,OW,,,2.05,5.375,,,8.1,0.007,,20,2
1005GLE0441,Glen Lake,09/03/1986,OW,,,1.06,5.75,,,8,0.006,282,21,13
1005GLE0441,Glen Lake,09/11/1986,OW,,,1.18,5.375,,,8.15,0.007,280,19,3
1005GLE0441,Glen Lake,09/24/1986,OW,,,1.3,6.75,,,7.72,0.009,269,18,10
1005GLE0441,Glen Lake,06/18/1987,OW,,,3.9,4.125,,,8.23,0.005,270,23,8
1005GLE0441,Glen Lake,07/03/1987,OW,,,8.3,4,,,8.02,0.01,262,21,10
1005GLE0441,Glen Lake,07/16/1987,OW,,,3.8,7.375,,,7.82,0.002,270,24,11
1005GLE0441,Glen Lake,07/29/1987,OW,,,3,6,,,7.97,0.009,277,25,10
1005GLE0441,Glen Lake,08/16/1987,OW,,,5.3,5.375,,,8.26,0.01,279,24,6
1005GLE0441,Glen Lake,08/25/1987,OW,,,,3,,,8.05,0.009,276,22,10
1005GLE0441,Glen Lake,08/31/1987,OW,,,,6.5,,,8.19,0.005,273,17,9
1005GLE0441,Glen Lake,09/23/1987,OW,,,14.6,4.875,,,7.8,0.012,283,17,9
1005GLE0441,Glen Lake,10/07/1987,OW,,,10.5,4.625,,,7.86,0.012,272,16,11
1005GLE0441,Glen Lake,06/16/1988,OW,,,6.14,4,,,8.17,0.012,281,23,11
1005GLE0441,Glen Lake,06/24/1988,OW,,,3.18,4.625,,,8.32,0.01,290,22,5
1005GLE0441,Glen Lake,07/01/1988,OW,,,3.03,4.375,,,8.15,0.012,290,20,9
1005GLE0441,Glen Lake,07/13/1988,OW,,,1.78,5,,,8.2,0.01,294,26,7
1005GLE0441,Glen Lake,07/27/1988,OW,,,2.15,5.625,,,8.19,0.007,287,25,10
1005GLE0441,Glen Lake,08/11/1988,OW,,,1.85,5,,,8.31,0.006,279,27,6
1005GLE0441,Glen Lake,08/25/1988,OW,,,2.44,5.5,,,7.7,0.007,303,22,6
1005GLE0441,Glen Lake,09/07/1988,OW,,,2.07,5.125,,,8.09,0.008,276,21,7
1005GLE0441,Glen Lake,09/15/1988,OW,,,2,5.25,,,8.07,0.014,272,19,7
1005GLE0441,Glen Lake,09/26/1988,OW,,,2.44,5.875,,,8.11,0.008,276,18,11
1005GLE0441,Glen Lake,07/14/1989,OW,,,1.96,5,,,7.88,0.009,272,24,15
1005GLE0441,Glen Lake,07/21/1989,OW,,,3.85,3.625,,,7.95,0.01,267,24,10
1005GLE0441,Glen Lake,08/03/1989,OW,,,1.7,5,,,7.71,0.009,277,16,8
1005GLE0441,Glen Lake,08/03/1990,OW,,,0.07,5.25,,,8.17,0.006,282,25,9
1005GLE0441,Glen Lake,08/09/1990,OW,,,6.93,5.25,,,8.11,0.006,272,24,8
1005GLE0441,Glen Lake,08/14/1990,OW,,,2.86,4.9,,,8.22,0.006,272,25,8
1005GLE0441,Glen Lake,08/23/1990,OW,,,3.03,4.125,,,7.96,0.01,272,23,17
1005GLE0441,Glen Lake,09/06/1990,OW,,,2.47,4.375,,,7.95,0.008,276,23,12
1005GLE0441,Glen Lake,09/13/1990,OW,,,1.33,4.625,,,8.37,0.009,253,22,12
